ID,Numero,CantidadNum,fid,totalpobl,hogares,Desocupado,0 - 14,65 y más,Inicial (j,Primario,EGB,Secundario,Polimodal,Superior n,Universita,Post unive,lee_y _esc,NoLee_ni_e,Hacinamien,sin red ag,Sin cloaca,toponimo_i,dens pob,Area_Has,Seccion,ClasificacionNum2,Tipo de punto_Rulero,TipoResiduo_Papel,TipoResiduo_Plástico,"TipoResiduo_Vidrio, Metal, Tetra",macroz_2_Comercial,macroz_2_Especial Parque Gral. San Marti?n,macroz_2_Residencial suburbano,macroz_2_Residencial urbano
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,0,1,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,1,0,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,0,1,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,1,0,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,1,0,0,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,0,1,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,0,0,0,1,0,0,0,0,0
PV27,27,1.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,1,0,0,0,1,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,1,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,1,0,0,1,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,1,0,1,0,0,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,1,0,0,0,1,0,0,0,0
PV27,27,2.0,51.0,466.0,113.0,5.0,56.0,61.0,7.0,67.0,39.0,108.0,20.0,46.0,155.0,13.0,442.0,15.0,1.0,0.0,0.0,326323.0,52.108,225.0,1.0,1,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,1,0,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,1,0,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,1,0,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,0,1,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,0,1,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,1,0,0,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,0,1,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,1,0,0,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,0,1,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,0,1,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,0,0,1,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,0,0,1,0,0,0,0,0,0
PV28,28,1.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,0,0,1,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,1,0,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,0,0,1,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,1,0,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,0,0,1,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,0,1,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,1,0,0,0,0,0,0
PV28,28,2.0,53.0,395.0,131.0,9.0,30.0,67.0,4.0,50.0,9.0,91.0,21.0,40.0,159.0,9.0,376.0,9.0,1.0,0.0,0.0,326320.0,85.442,225.0,1.0,1,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV29,29,1.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,0,1,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,1,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,1,0,0,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,0,1,0,0,0,0
PV29,29,2.0,55.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,1,0,0,1,0,0,0,0,0
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,1,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,1,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,1,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,1,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,1,0,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,1,0,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,1,0,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,0,1,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,0,1,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,0,1,0,0,0,1
PV3,3,1.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,0,0,1,0,0,0,1
PV3,3,1.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,0,0,1,0,0,0,0,0,1
PV3,3,3.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,1,0,0,0,0,0,1
PV3,3,3.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,0,0,1,0,0,0,1
PV3,3,3.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,0,1,0,0,0,0,1
PV3,3,1.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,0,0,1,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,1,0,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,0,0,1,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,0,1,0,0,0,0,1
PV3,3,2.0,5.0,878.0,309.0,27.0,123.0,192.0,20.0,115.0,38.0,181.0,41.0,91.0,327.0,36.0,831.0,25.0,0.0,0.0,2.0,326431.0,69.804,490.0,6.0,1,0,1,0,0,0,0,0,1
